"","knr","aar","value","knavn","Menn_ya_p","Kvinner_ya_p","Total_ya_p","inc_k1","inc_k5","uni_k_mf","uni_k_m","uni_k_f","uni_l_mf","uni_l_m","uni_l_f"
"698","0604","2015",78690,"Kongsberg",60.5562112717616,57.6814899277841,59.1404290367264,17.9,23.5,26.1,23.2,29,11.3,14.2,8.3
"699","0604","2016",80654,"Kongsberg",59.8117887365042,57.5197294250282,58.6828564024729,17.8,23.1,26.2,23.3,29.3,11.1,13.6,8.6
"700","0604","2017",80996,"Kongsberg",59.6435299231995,57.469807663635,58.5721634332745,17.7,21.7,26.5,23.3,29.8,10.9,13.3,8.5
"701","0605","2008",70044,"Ringerike",60.4495183731716,58.3126550868486,59.3626196402903,21.6,15.4,17.2,13.9,20.3,3.9,5.5,2.4
"702","0605","2009",74858,"Ringerike",60.6273010478618,58.391295365333,59.4938034561005,21.8,15.3,17.6,14.1,20.9,4,5.5,2.6
"703","0605","2010",74692,"Ringerike",60.695713281799,58.5757409440176,59.6229952093314,21.8,15.3,18.1,14.4,21.6,4.2,5.7,2.8
"704","0605","2011",75224,"Ringerike",60.7192640089211,58.4052609946568,59.5522697436606,22.1,14.9,18.5,14.5,22.3,4.4,5.8,3.1
"705","0605","2012",78437,"Ringerike",60.8160176138709,58.2913889266766,59.5464495827063,22.5,15.1,18.8,14.8,22.6,4.5,5.8,3.3
"706","0605","2013",79989,"Ringerike",61.1179529282978,58.4347943722944,59.7687074829932,22.7,14.8,19,14.7,23.1,4.7,6,3.5
"707","0605","2014",83714,"Ringerike",60.5556682214561,58.4923471107815,59.5226843100189,22.4,14.4,19.1,15,23.3,5.3,6.5,4
"708","0605","2015",85686,"Ringerike",60.0538720538721,58.4174404521599,59.2353257942919,22.5,14.5,19.7,15.3,24.1,5.4,6.5,4.3
"709","0605","2016",88808,"Ringerike",59.8872331856625,58.3238274172985,59.1053991476796,22.5,14.9,20.2,15.8,24.5,5.7,6.6,4.8
"710","0605","2017",89567,"Ringerike",59.7270306258322,58.1057679499134,58.9165612306053,22.8,14.8,20.6,16,25.2,5.9,6.7,5.1
"711","0612","2008",28464,"Hole",59.9081596608972,59.5127194553923,59.7118463180363,14.3,26.8,23.1,19.8,26.2,7.2,9.2,5.1
"712","0612","2009",28323,"Hole",60.2299628001353,59.6763085399449,59.9556389694591,14.8,26.4,23.2,19.7,26.7,7.6,9.6,5.7
"713","0612","2010",27536,"Hole",60.1644736842105,59.9455040871935,60.0568942436412,16.2,26.3,23.8,20.3,27.3,8,9.9,6.2
"714","0612","2011",27442,"Hole",59.942638623327,59.526982011992,59.7394136807818,15.6,25.5,24.2,20.4,28,8.1,9.8,6.5
"715","0612","2012",27577,"Hole",60.917770249461,58.9268292682927,59.9493831066118,15.8,25.4,24.7,21.1,28.3,8.8,10.3,7.4
"716","0612","2013",28331,"Hole",60.5850422195416,59.0085795996187,59.8174222497292,16.4,25.9,25.4,21.9,28.8,9.1,10.4,7.8
"717","0612","2014",30096,"Hole",59.4086021505376,58.9467200492763,59.1811978771797,17.6,25.6,25.8,22,29.7,9.4,10.5,8.4
"718","0612","2015",30535,"Hole",59.2472802117024,59.2053381862299,59.2266348163631,16.6,26.5,25.7,21.5,29.9,10.6,11.3,9.9
"719","0612","2016",33968,"Hole",58.9316987740806,58.8745884465729,58.9035022905276,17.6,28,26.3,22,30.8,10.8,11.4,10.2
"720","0612","2017",35962,"Hole",58.3163413923682,58.0113806528901,58.1659775546367,16.8,28.2,26.3,22,30.7,11.4,11.9,10.9
"721","0617","2008",125095,"Gol",57.9207920792079,56.6982408660352,57.3102050011264,19.9,14.4,15.9,12.9,18.8,2.7,3.9,1.6
"722","0617","2009",119245,"Gol",58.0616346583296,56.3021519543259,57.1744906997343,20.7,14.3,15.8,12.3,19.2,2.8,3.7,1.8
"723","0617","2010",131167,"Gol",58.2022471910112,56.7879325643301,57.4905112748381,20.7,14.7,16.2,12.6,19.7,2.9,3.8,2
"724","0617","2011",134991,"Gol",58.4324086305592,56.844850065189,57.6334208223972,20.8,14.5,16.7,13,20.3,3.2,3.9,2.5
"725","0617","2012",135526,"Gol",58.2566798072711,56.6579634464752,57.4547042130539,22,14.3,17.3,13.1,21.3,3.6,4.1,3
"726","0617","2013",134396,"Gol",58.2578697714532,56.3032367972743,57.2744803942576,22.1,14.5,17.2,13,21.3,3.6,4.2,3
"727","0617","2014",151176,"Gol",57.6167612396333,55.8974358974359,56.748002591233,23.2,14.2,17.5,13.4,21.5,4.2,4.6,3.8
"728","0617","2015",142570,"Gol",57.1491228070175,55.2859618717504,56.2118570183086,23.5,13.6,17.6,12.8,22.4,4.6,4.8,4.3
"729","0617","2016",146582,"Gol",57.4057843996494,55.0087108013937,56.2035823503713,22.8,14.6,17.5,13,22.1,4.9,5.4,4.5
"730","0617","2017",147034,"Gol",57.4098218166015,54.4353093898745,55.9193408499566,21.6,14.8,18.3,13.8,23,4.7,4.9,4.6
"731","0619","2008",57789,"Ål",57.1741992101799,53.0120481927711,55.0362782757149,21.4,16.9,17,14.3,19.5,3.3,4,2.6
"732","0619","2009",61898,"Ål",58.5097001763668,53.7942664418213,56.0991379310345,22.4,16.5,17.7,14.2,21,3.5,4.3,2.6
"733","0619","2010",60462,"Ål",58.5801393728223,53.9983164983165,56.25,22.8,17.1,18.3,14.2,22.4,3.6,4.4,2.9
"734","0619","2011",59428,"Ål",59.0771884432945,53.2163742690059,56.1001485253554,22.8,17,18.3,14,22.5,3.8,4.7,3
"735","0619","2012",61233,"Ål",58.5781183482333,53.2190635451505,55.8742881248682,22.6,16.6,18.4,14,22.6,4.1,5,3.2
"736","0619","2013",64365,"Ål",57.9593564775614,53.2721967486453,55.597563537072,21.6,15.6,18.9,14.6,23.2,4.2,4.9,3.5
"737","0619","2014",67500,"Ål",57.4350234341713,52.9585798816568,55.1877784850414,21.2,16.7,19.7,15.1,24.2,4.5,5.4,3.7
"738","0619","2015",70770,"Ål",57.9172001707213,52.7180783817952,55.3011026293469,22.3,17.3,20,15.4,24.6,4.6,5.2,3.9
"739","0619","2016",75016,"Ål",57.4850299401198,52.1281078803203,54.7866694969221,21.7,17.8,20.5,15.4,25.5,5,5.5,4.6
"740","0619","2017",72691,"Ål",56.9598633646456,52.2507362221287,54.5878364060182,21.2,18.5,20.7,15.2,26.2,5,5.4,4.6
"741","0620","2008",88702,"Hol",59.2374035406264,58.9261744966443,59.0806669671023,21.1,17.1,15.9,12.6,19.3,2.9,3.5,2.3
"742","0620","2009",88615,"Hol",59.8375451263538,58.8075880758808,59.3227990970655,21.5,16.6,16.9,13.4,20.4,2.9,3.6,2.3
"743","0620","2010",92420,"Hol",59.5850248082995,58.59410430839,59.0909090909091,22.6,16,17.5,13.9,21.1,2.9,3.4,2.4
"744","0620","2011",88742,"Hol",58.9973142345569,58.404686795854,58.7019986525938,23.4,16.8,18,14.4,21.5,3.5,4.2,2.8
"745","0620","2012",87237,"Hol",60.2489995553579,58.5144927536232,59.3897240296163,23.4,15.9,18.7,15.4,22,3.7,4,3.4
"746","0620","2013",96116,"Hol",60,58.5923217550274,59.3075539568345,22.2,17,18.9,15.6,22.1,3.5,3.7,3.3
"747","0620","2014",105290,"Hol",59.8407784166298,59.0141487905066,59.4339622641509,22.6,16.9,19.6,15.7,23.4,4.2,4.7,3.7
"748","0620","2015",107756,"Hol",58.8340008900757,58.1834532374101,58.5104003578618,23,16.8,19.8,15.9,23.6,4.4,4.9,4
"749","0620","2016",118328,"Hol",59.0163934426229,58.5714285714286,58.7947520569268,22.9,16.8,20.2,15.8,24.6,5,5.3,4.6
"750","0620","2017",121716,"Hol",58.4426946631671,58.3370386838595,58.3902976846747,22.1,17.9,20.3,15.3,25.3,5.3,5.7,4.9
"751","0621","2008",36470,"Sigdal",59.495123350545,53.4531162268389,56.4415437003405,19.8,17.6,10.5,6.9,14,1.9,2.4,1.4
"752","0621","2009",36478,"Sigdal",59.7819850831899,53.713009491904,56.7062818336163,20.8,15.2,10.8,6.9,14.5,2.2,2.5,1.9
"753","0621","2010",41250,"Sigdal",59.8157743235463,54.2487338210467,57.0005691519636,21.7,16.6,11.4,6.7,15.9,2.2,2.6,1.8
"754","0621","2011",41894,"Sigdal",58.6206896551724,54.2600896860987,56.4131668558456,21.3,16.7,11.9,7.3,16.3,2.4,2.8,2.1
"755","0621","2012",46284,"Sigdal",58.7864911276474,54.3624161073826,56.5487977369165,20.4,16,12.4,7.7,16.9,2.6,2.8,2.4
"756","0621","2013",51217,"Sigdal",58.7664191890348,53.8332400671517,56.2747314867157,20.7,16.6,12.7,7.6,17.5,2.7,2.9,2.5
"757","0621","2014",49675,"Sigdal",58.5337915234823,54.1123085649461,56.3123396979196,20.5,15,13.1,8,17.9,3,3.2,2.8
"758","0621","2015",45226,"Sigdal",57.5,54.2613636363636,55.8806818181818,22,15.8,13.3,7.8,18.7,3.1,3.3,3
"759","0621","2016",48400,"Sigdal",57.545045045045,54.147465437788,55.8656036446469,21.8,16.9,13.6,8.1,19.1,3.4,3.5,3.2
"760","0621","2017",49689,"Sigdal",56.5782044042914,53.7261698440208,55.1684751570531,20.6,16,13.7,8.2,19.3,3.3,3.2,3.5
"761","0623","2008",59647,"Modum",62.2003492617876,59.0368980612883,60.6065380070894,20.8,15.7,14.7,11.4,17.9,2.9,3.6,2.1
"762","0623","2009",58885,"Modum",62.2194513715711,59.1697645600991,60.6898694841517,21.8,15,14.9,11.5,18.2,3,3.7,2.3
"763","0623","2010",59835,"Modum",61.6819524327685,58.8916332201297,60.2819301370924,21.2,14.9,15.3,11.9,18.7,3,3.7,2.3
"764","0623","2011",62034,"Modum",61.646803900325,59.0523228893348,60.3477588871716,21,14.6,15.7,11.9,19.5,3.1,3.7,2.5
"765","0623","2012",62611,"Modum",60.6914407554066,58.5190839694656,59.6065873741994,21.6,14.4,16,12.2,19.8,3.2,3.7,2.7
"766","0623","2013",62866,"Modum",60.0419664268585,58.0045011252813,59.0237684636725,22.3,13.8,16.3,12.3,20.2,3.4,3.7,3
"767","0623","2014",63985,"Modum",59.9882231709112,57.9257513258692,58.9573669096532,22.7,13.4,16.5,12.2,20.8,3.6,4.1,3.2
"768","0623","2015",63346,"Modum",60.0029120559115,57.3419392694734,58.6773839970771,22.9,13.8,17.1,12.4,21.7,3.7,4,3.4
"769","0623","2016",64585,"Modum",59.5560680311329,57.1178529754959,58.3442076265043,22.5,13.8,17.3,12.7,21.9,3.9,4.1,3.7
"770","0623","2017",66525,"Modum",59.0915645277577,56.5610859728507,57.8340345277818,22.1,13.8,17.5,12.8,22.3,3.9,4.1,3.8
"771","0624","2008",47677,"Øvre Eiker",60.4109589041096,57.9609972846211,59.1805107860154,18.8,18.7,15.6,12.7,18.4,3.1,4.4,1.9
"772","0624","2009",49694,"Øvre Eiker",60.5276013678554,58.0372457730948,59.2844036697248,19.4,17.9,16,12.9,19.2,3.2,4.4,2.1
"773","0624","2010",49710,"Øvre Eiker",60.3994737471594,58.2434887946699,59.3283582089552,19.4,17.8,16.6,13,20.2,3.4,4.4,2.4
"774","0624","2011",52809,"Øvre Eiker",60.5781559622334,58.325404376784,59.4631188555955,19.3,17.9,17,13.4,20.7,3.6,4.5,2.6
"775","0624","2012",54575,"Øvre Eiker",60.1629696695337,58.6721025043681,59.4282762183572,19.3,17.6,17.5,13.6,21.4,3.8,4.6,3
"776","0624","2013",52930,"Øvre Eiker",59.9598930481283,58.4776663628077,59.2271293375394,19.6,17.8,18.1,14,22.2,3.8,4.6,3.1
"777","0624","2014",55421,"Øvre Eiker",59.8572996706915,58.3948234759905,59.1383447737039,19.2,17.8,18.6,14.6,22.8,4.4,4.9,3.9
"778","0624","2015",50382,"Øvre Eiker",59.7737408898075,58.5123219534253,59.1551638117412,18.5,18.3,18.9,14.6,23.4,4.8,5.2,4.3
"779","0624","2016",51582,"Øvre Eiker",59.2724525043178,58.2708869253998,58.7805547926394,18.6,18,19.5,15.3,23.9,5.1,5.5,4.6
"780","0624","2017",50498,"Øvre Eiker",59.3284764016471,58.090419095809,58.7221204611572,17.9,18.3,20.1,15.4,25,5.1,5.7,4.6
"781","0625","2008",80828,"Nedre Eiker",61.4070351758794,59.2625818605903,60.3250045265254,16.5,19.5,16.1,14.3,17.9,2.6,3.3,1.9
"782","0625","2009",82621,"Nedre Eiker",61.2250429126389,59.1849418449791,60.1961311123052,17.1,19.1,16.5,14.5,18.4,2.7,3.4,2
"783","0625","2010",85669,"Nedre Eiker",60.968660968661,58.9175032736796,59.9330012782651,17.8,19.2,16.5,14.4,18.7,2.8,3.3,2.2
"784","0625","2011",85488,"Nedre Eiker",60.764163372859,58.5327783558793,59.6413143081555,17.6,19.4,17.2,14.8,19.5,3.1,3.6,2.5
"785","0625","2012",86252,"Nedre Eiker",60.4829667960328,58.4897574355018,59.4832774481988,17.5,19.6,17.7,15.1,20.3,3.2,3.8,2.7
"786","0625","2013",85531,"Nedre Eiker",60.1571742437046,58.1992207352194,59.1793570219966,18,18.8,18.2,15.4,20.8,3.5,4,2.9
"787","0625","2014",84944,"Nedre Eiker",59.9781347237406,58.1208053691275,59.0483390029818,18.2,18.5,18.6,15.8,21.4,4,4.5,3.5
"788","0625","2015",88373,"Nedre Eiker",59.7375633253052,58.01205316602,58.8722364825702,17.9,18.7,19.2,16,22.4,4.3,4.7,3.9
"789","0625","2016",97457,"Nedre Eiker",60.0950897614559,58.3060824068018,59.19937783963,18.5,19.1,19.4,16.2,22.5,4.4,4.8,4
"790","0625","2017",106246,"Nedre Eiker",60.0613695090439,58.4076536403438,59.2361841572943,18.3,19.3,19.8,16.3,23.3,4.8,5.3,4.2
"791","0626","2008",81944,"Lier",60.2060584712927,58.5419605077574,59.374449339207,15.7,27.6,21.8,18.5,25.1,6.7,9,4.4
"792","0626","2009",83595,"Lier",59.7632105858797,58.422624275426,59.0958772351681,15.7,27,22.1,18.5,25.6,6.8,8.9,4.8
"793","0626","2010",87905,"Lier",59.4930204675859,58.421052631579,58.9590407014226,16.1,27.2,22.8,19,26.5,7,9,5.1
"794","0626","2011",88182,"Lier",59.4228504122497,58.2863006670087,58.8592027141645,16.1,27.3,23.3,19.4,27.1,7.3,9.1,5.5
"795","0626","2012",85401,"Lier",59.2589563225912,58.2210693665802,58.7459155395624,16.3,27.5,23.7,19.8,27.6,7.8,9.4,6.1
"796","0626","2013",86846,"Lier",59.2554373710113,58.1997533908755,58.7368251019666,16.6,26.5,24.3,20.1,28.6,8,9.7,6.3
"797","0626","2014",93974,"Lier",58.9988267500978,58.0952380952381,58.5541211519364,16.3,26.7,24.5,20.1,29.1,8.7,10.2,7.2
"798","0626","2015",88105,"Lier",59.0517575851633,57.8176286926587,58.444321853574,16.6,27,24.7,20.1,29.4,9.3,10.6,8
"799","0626","2016",95801,"Lier",59.166221272047,57.8439132499604,58.5169639734173,16.4,27.3,25.2,20.7,29.7,9.6,10.7,8.4
"800","0626","2017",90622,"Lier",59.1298363664169,57.7317959248144,58.4421134421134,16.3,27.4,25.3,20.9,29.7,9.8,10.8,8.7
"801","0627","2008",38510,"Røyken",60.2271486294638,59.2351774300198,59.7334210959355,13,29.8,21.5,18.7,24.3,6.1,7.4,4.8
"802","0627","2009",41554,"Røyken",59.6664542171234,59.0787359400107,59.3738332711078,13.2,29.5,21.7,18.7,24.7,6.4,7.7,5.1
"803","0627","2010",41818,"Røyken",59.4705326189726,58.88,59.1775166719594,13.1,29.1,22.4,19,25.6,6.6,7.8,5.4
"804","0627","2011",41018,"Røyken",59.4594594594595,58.4221525600836,58.9441445182724,13.5,29,23,19.5,26.6,6.7,7.8,5.7
"805","0627","2012",41659,"Røyken",59.2675256163133,58.5190510424155,58.8955802796775,12.9,27.7,23.3,19.3,27.2,7.3,8.3,6.2
"806","0627","2013",40467,"Røyken",59.4162887004536,58.4641706924316,58.9451140551848,13.3,27.2,23.6,19.5,27.7,7.5,8.5,6.6
"807","0627","2014",40805,"Røyken",59.1658676893576,58.5712883917182,58.8720236651957,13.5,26.9,23.9,19.8,28.1,8.1,8.9,7.4
"808","0627","2015",41649,"Røyken",59.0429540316503,58.4628670120898,58.7555851316665,14.1,26.8,24.3,20.1,28.6,8.5,8.9,8.1
"809","0627","2016",42657,"Røyken",59.1369157158631,58.1325301204819,58.6404243439419,13.8,27.2,24.7,20.5,28.9,8.8,9.1,8.4
"810","0627","2017",43439,"Røyken",58.9141004862237,58.0323325635104,58.4788655328074,14.2,27.5,24.8,20.6,29.1,9.2,9.4,9
"811","0628","2008",38305,"Hurum",60.7103218645949,58.3444001770695,59.5256566552145,17.6,22.1,18.4,16.1,20.7,4,5.6,2.4
"812","0628","2009",37407,"Hurum",59.9197503343736,58.2188746123172,59.0666666666667,18.2,21.6,18.5,15.8,21.1,4.4,6.1,2.8
"813","0628","2010",37675,"Hurum",59.7609561752988,58.2504970178926,59.0049751243781,17.6,21,18.7,15.9,21.5,4.6,6.1,3.2
"814","0628","2011",41204,"Hurum",58.9799476896251,58.0030654696737,58.4926269797925,17.3,21.4,19,15.9,22,4.9,6.3,3.6
"815","0628","2012",42730,"Hurum",58.5599303893844,57.279860505667,57.9205225911813,17.4,20.9,19.1,16.1,22,5,6.2,3.9
"816","0628","2013",46745,"Hurum",58.0486763450043,56.4157860685788,57.2363480313271,17.7,20,19.3,16,22.5,5.1,6.1,4
"817","0628","2014",51556,"Hurum",57.4540794532251,55.9595524956971,56.7095391211147,17.9,20.2,19.6,16.3,23,5.4,6.3,4.6
"818","0628","2015",48819,"Hurum",56.9195013733361,55.8506044905009,56.3908168713294,17.5,19.6,19.9,16.1,23.9,5.8,6.5,5.2
"819","0628","2016",50345,"Hurum",56.9412260374974,56.1723103300471,56.5600764899607,17.4,20.2,20.4,16.8,24,6.1,6.7,5.5
"820","0628","2017",45550,"Hurum",57.7698446031079,56.063829787234,56.9224265482985,17.8,19.8,20.6,16.8,24.4,6.4,6.8,6.1
"821","0701","2008",56060,"Horten",59.8558471007451,57.6627450980392,58.7417324089569,20.6,16.9,20.8,18.9,22.6,5,7.1,2.8
"822","0701","2009",56772,"Horten",59.9570200573066,57.6586348493066,58.7923520866868,21.3,16.9,21.5,19.2,23.6,5.2,7.4,3.1
"823","0701","2010",58469,"Horten",59.5576619273302,57.551083115686,58.5403847651686,21.4,16.6,21.8,19.3,24.1,5.2,7.3,3.3
"824","0701","2011",58546,"Horten",59.5486381322957,57.3866221750341,58.4536795206637,22.1,16.6,22.1,19.6,24.5,5.4,7.3,3.6
"825","0701","2012",60930,"Horten",59.2936660268714,57.0019575365156,58.1366176302885,22.4,16.4,22.6,19.9,25.3,5.7,7.6,3.9
"826","0701","2013",60682,"Horten",59.2953806607696,56.9269898264512,58.1049069373943,22.1,16.1,22.8,20.1,25.4,5.8,7.5,4.2
"827","0701","2014",62508,"Horten",59.1168519074797,56.7919612951247,57.9492355425965,21.6,16.6,23,20.2,25.7,6.3,8,4.8
"828","0701","2015",64109,"Horten",58.8169309003889,57.0467814647846,57.9266252834256,21.8,16.3,23.4,20.6,26.2,6.7,8.3,5.3
"829","0701","2016",70786,"Horten",58.9720868409393,56.7908477559402,57.8776951946427,21.3,16.7,24.1,21.1,27.1,6.9,8.3,5.4
"830","0701","2017",71563,"Horten",58.7153931339978,56.6595884894193,57.6832585839277,21.6,16.3,24.4,21.3,27.4,7.2,8.7,5.8
"831","0704","2008",101971,"Tønsberg",61.5633795337475,57.8008383600859,59.6462896882244,22.1,18.1,23.7,20.3,26.8,6.2,8.3,4.3
"832","0704","2009",99868,"Tønsberg",61.4323773703181,58.0142633149563,59.6957393226088,22.2,18.2,24.1,20.4,27.5,6.5,8.5,4.7
"833","0704","2010",99249,"Tønsberg",61.0138773819387,58.5041136873598,59.7353113013438,21.6,18.6,24.7,21.1,28,6.9,8.7,5.2
"834","0704","2011",100421,"Tønsberg",60.6941164390595,58.4812623274162,59.5653704914734,21.7,18.5,25,21.3,28.5,7.2,8.9,5.6
"835","0704","2012",102380,"Tønsberg",60.6378200329391,58.5271317829457,59.5668313789119,21.6,18.4,25.6,21.7,29.2,7.4,9,5.8
"836","0704","2013",98493,"Tønsberg",60.577915376677,58.4442316898037,59.4970780086811,22,18.2,26.1,22.2,29.8,7.7,9.2,6.2
"837","0704","2014",105088,"Tønsberg",60.5050209612947,58.4189009317361,59.4488567990373,22,18.4,26.4,22.3,30.3,8.2,9.5,7
"838","0704","2015",112393,"Tønsberg",60.2911404608117,58.5954472466232,59.4346374045802,22.1,18.9,26.8,22.5,30.9,8.6,9.9,7.5
"839","0704","2016",117999,"Tønsberg",60.1129510864363,58.4744177345431,59.2842274576592,21.6,19,27.3,22.8,31.6,9,10.1,7.9
"840","0704","2017",115242,"Tønsberg",60.2271191023388,58.5499978003607,59.378478251191,21.2,19.4,27.6,23.1,31.9,9,10,8
"841","0711","2008",28122,"Svelvik",59.3604470661285,59.4077729796422,59.3841869101037,16.9,18.1,15.4,13.3,17.4,2.3,3.1,1.4
"842","0711","2009",28853,"Svelvik",59.3304401735896,59.2329106093412,59.2816225421892,18,18.8,15.7,13.2,18.1,2.3,3.2,1.5
"843","0711","2010",28828,"Svelvik",59.1558038485413,58.7854500616523,58.9699969068976,18.7,18.4,16.2,13.4,19,2.5,3.2,1.7
"844","0711","2011",28721,"Svelvik",59.6808837066585,58.7017001545595,59.1931013242994,17.8,18.6,16.6,13.2,19.9,2.7,3.5,1.9
"845","0711","2012",30115,"Svelvik",59.2794429306691,58.1452104942038,58.7144810819024,18.4,18.1,16.6,13,20.1,3,3.8,2.3
"846","0711","2013",32858,"Svelvik",59.7928723728297,58.3206571341649,59.0563165905632,19,17.1,17,12.9,21,3.1,3.9,2.4
"847","0711","2014",32472,"Svelvik",59.9149711509262,58.5031944021905,59.209726443769,19.4,17.3,17.3,13.5,21.2,3.5,4.2,2.8
"848","0711","2015",33187,"Svelvik",59.7539015606242,58.0299785867238,58.900166641418,19.4,17.2,17.9,13.8,22,3.7,4.4,3
"849","0711","2016",34500,"Svelvik",59.3665158371041,57.7987230161143,58.5857056329497,18.6,17.3,18.4,14.5,22.3,3.8,4.2,3.3
"850","0711","2017",34175,"Svelvik",59.5802098950525,58.1374321880651,58.860664361942,19.2,17.6,18.7,14.6,22.9,3.8,4.3,3.3
"851","0713","2008",34439,"Sande (Vestfold)",58.9281242173804,57.5636545182227,58.2447805975747,16.8,21.1,16.8,13.4,20,3.2,4.1,2.4
"852","0713","2009",35601,"Sande (Vestfold)",58.9027675728631,57.5889615105301,58.2420258095934,16.8,20.8,16.8,13.6,20,3.3,4,2.7
"853","0713","2010",37114,"Sande (Vestfold)",58.4356197352587,57.3770491803279,57.9067806816813,16.9,21,17.4,13.9,20.9,3.4,4.1,2.8
"854","0713","2011",37731,"Sande (Vestfold)",58.1813931743805,57.5394024935309,57.8614139992965,16.6,20.8,18.1,14.5,21.7,3.6,4.4,2.8
"855","0713","2012",43611,"Sande (Vestfold)",58.4788602941177,57.3706099815157,57.926267281106,16.1,20.9,18.7,14.6,22.7,3.7,4.3,3.1
"856","0713","2013",44721,"Sande (Vestfold)",58.4761045987376,57.7631279836326,58.1211092246746,17.2,20.4,19.1,15.3,22.9,3.9,4.5,3.4
"857","0713","2014",45590,"Sande (Vestfold)",58.3056845830569,57.2535991140642,57.779991146525,17.5,20.3,19.4,15.5,23.2,4.6,4.9,4.3
"858","0713","2015",46663,"Sande (Vestfold)",58.4024443474465,57.3242828990585,57.8642474587387,17.2,20.9,19.6,15.7,23.4,4.9,5.2,4.6
"859","0713","2016",47400,"Sande (Vestfold)",58.2553191489362,57.1894713943876,57.728299451436,16.4,21.2,20.3,16,24.6,4.9,5.2,4.7
"860","0713","2017",50655,"Sande (Vestfold)",57.8330893118594,56.9034994697773,57.3715248525695,16.5,20.6,20.8,15.9,25.6,5.2,5.7,4.8
"861","0716","2008",46751,"Re",60.2999765643309,58.5967432950192,59.4575387895298,16.1,18.7,17.1,13.6,20.6,2.6,3,2.3
"862","0716","2009",54591,"Re",59.9025974025974,59.3119810201661,59.6106485282045,16.7,17.9,17.5,13.4,21.5,2.7,3,2.3
"863","0716","2010",59181,"Re",59.8190045248869,59.3939393939394,59.609644087256,17.1,17.9,17.9,13.7,22.1,2.8,3.1,2.4
"864","0716","2011",63714,"Re",60.1732563305198,59.6434359805511,59.9138419680308,18.3,18.7,18.1,13.6,22.7,3,3.2,2.9
"865","0716","2012",65588,"Re",59.3886462882096,59.1827364554637,59.2882721575649,17.7,18.1,18.4,13.7,23.3,3.1,3.3,2.9
"866","0716","2013",67326,"Re",59.4202898550725,58.8881262868909,59.1616633311096,18.5,17.5,18.8,14,23.7,3.1,3.4,2.9
"867","0716","2014",66771,"Re",59.0027700831025,58.6834419231633,58.8473315835521,18.2,18.2,18.9,14.2,23.9,3.6,3.7,3.5
"868","0716","2015",69302,"Re",59.2740243390684,58.5691999108536,58.9322381930185,17.1,18.2,19.3,14.4,24.6,3.8,3.9,3.7
"869","0716","2016",71853,"Re",59.2953367875648,58.4656084656085,58.8932806324111,16.8,18.1,19.6,14.7,24.8,4.1,4.2,4
"870","0716","2017",73845,"Re",59.1318591318591,58.3876575401999,58.7708201560194,16.5,18.4,19.6,14.5,25,4.2,4,4.4
"871","0805","2008",73508,"Porsgrunn",60.8106501842387,57.3905529953917,59.0738898964488,20.6,18.4,17.7,14.9,20.3,4.9,6.8,3.1
"872","0805","2009",74535,"Porsgrunn",60.8788093550673,57.3574089997134,59.0918346568927,20.5,18.3,18.2,15.2,21,5,6.8,3.2
"873","0805","2010",74205,"Porsgrunn",60.8942803563057,57.4804943333903,59.1629841434884,20.8,17.8,18.7,15.5,21.8,5.2,6.9,3.5
"874","0805","2011",73036,"Porsgrunn",61.0361139956156,57.563950533627,59.281454213395,21.2,17.5,19.4,16.1,22.6,5.4,7,3.8
"875","0805","2012",72171,"Porsgrunn",60.8984643593857,57.8150503742894,59.3429682841648,21.4,17.8,19.9,16.2,23.4,5.6,7.2,4
"876","0805","2013",70598,"Porsgrunn",60.9700557895935,57.4778413553237,59.2111211573237,21.7,17.1,20.1,16.3,23.7,5.6,7.2,4.1
